Anno,Temp Media (oC)_mean,Temp Media (oC)_var,Temp Max (oC)_mean,Temp Max (oC)_var,Temp Minima (oC)_mean,Temp Minima (oC)_var,Humedad Media (%)_mean,Humedad Media (%)_var,Humedad Max (%)_mean,Humedad Max (%)_var,Humedad Min (%)_mean,Humedad Min (%)_var,Velviento (m/s)_mean,Velviento (m/s)_var,DirViento (o)_mean,DirViento (o)_var,VelVientoMax (m/s)_mean,VelVientoMax (m/s)_var,Precipitacion (mm)_mean,Precipitacion (mm)_var,Temp Media (oC)_mean_Semana_Pasada,Temp Media (oC)_var_Semana_Pasada,Temp Max (oC)_mean_Semana_Pasada,Temp Max (oC)_var_Semana_Pasada,Temp Minima (oC)_mean_Semana_Pasada,Temp Minima (oC)_var_Semana_Pasada,Humedad Media (%)_mean_Semana_Pasada,Humedad Media (%)_var_Semana_Pasada,Humedad Max (%)_mean_Semana_Pasada,Humedad Max (%)_var_Semana_Pasada,Humedad Min (%)_mean_Semana_Pasada,Humedad Min (%)_var_Semana_Pasada,Velviento (m/s)_mean_Semana_Pasada,Velviento (m/s)_var_Semana_Pasada,DirViento (o)_mean_Semana_Pasada,DirViento (o)_var_Semana_Pasada,VelVientoMax (m/s)_mean_Semana_Pasada,VelVientoMax (m/s)_var_Semana_Pasada,Precipitacion (mm)_mean_Semana_Pasada,Precipitacion (mm)_var_Semana_Pasada,superficie,numero_incendios,Sin_Semana,Cos_Semana,superficie_anterior,numero_anterior
2016,19.0886,0.4667,27.91,3.3085,11.3171,7.8964,72.8743,11.984,95.9143,26.3814,44.0043,8.875,0.4743,0.0032,223.01,22711.6553,3.3514,0.1965,0.0,0.0,20.0629,4.9342,28.78,18.614,12.9771,7.1156,76.6143,19.8348,97.8714,24.439,45.1357,78.4244,0.4857,0.0244,222.0943,12402.8576,4.2486,4.6505,3.6286,88.819,2.74,2.0,-3.216245299353273e-16,-1.0,0.0,0.0
2016,21.6314,1.4513,31.8986,4.2086,13.4157,3.0573,75.18,36.4261,99.6286,0.9657,39.7514,128.9163,0.42,0.0064,219.5171,11256.9594,3.4386,0.5363,0.2857,0.4514,19.0886,0.4667,27.91,3.3085,11.3171,7.8964,72.8743,11.984,95.9143,26.3814,44.0043,8.875,0.4743,0.0032,223.01,22711.6553,3.3514,0.1965,0.0,0.0,15.48,4.0,-0.12053668025532283,-0.992708874098054,2.74,2.0
2016,19.8643,11.3308,30.71,29.3959,9.1229,5.3396,65.09,13.1871,98.6857,2.9948,30.3,87.9013,0.4657,0.0214,138.3329,8535.6392,3.3986,0.9326,0.0,0.0,21.6314,1.4513,31.8986,4.2086,13.4157,3.0573,75.18,36.4261,99.6286,0.9657,39.7514,128.9163,0.42,0.0064,219.5171,11256.9594,3.4386,0.5363,0.2857,0.4514,15.04,3.0,-0.23931566428755743,-0.9709418174260521,15.48,4.0
2016,22.1643,8.764,33.39,20.4282,12.4014,4.629,64.9029,38.4634,96.9143,16.2414,29.8043,53.9354,0.5171,0.0224,185.5957,12604.5208,3.6414,0.5233,0.0,0.0,19.8643,11.3308,30.71,29.3959,9.1229,5.3396,65.09,13.1871,98.6857,2.9948,30.3,87.9013,0.4657,0.0214,138.3329,8535.6392,3.3986,0.9326,0.0,0.0,297.6,9.0,-0.3546048870425356,-0.9350162426854148,15.04,3.0
2016,21.7743,0.2442,32.6071,4.0099,14.1686,3.8197,70.51,6.6842,95.3286,14.379,37.9214,9.4984,0.5571,0.0016,165.9671,19312.2027,4.1357,0.0807,0.0,0.0,22.1643,8.764,33.39,20.4282,12.4014,4.629,64.9029,38.4634,96.9143,16.2414,29.8043,53.9354,0.5171,0.0224,185.5957,12604.5208,3.6414,0.5233,0.0,0.0,41.42,6.0,-0.46472317204376806,-0.8854560256532101,297.6,9.0
2016,21.5586,2.0873,33.8171,7.9827,11.1957,2.7968,65.8457,8.2379,96.6429,10.8162,27.0643,32.2882,0.5014,0.0051,172.5114,14174.5164,3.7957,0.3802,0.0,0.0,21.7743,0.2442,32.6071,4.0099,14.1686,3.8197,70.51,6.6842,95.3286,14.379,37.9214,9.4984,0.5571,0.0016,165.9671,19312.2027,4.1357,0.0807,0.0,0.0,24.65,10.0,-0.5680647467311556,-0.8229838658936566,41.42,6.0
2016,21.07,2.0454,33.0157,12.0259,10.29,9.4964,62.2543,25.0316,96.6143,4.5614,25.9857,116.7146,0.5914,0.102,148.05,11876.1766,4.2086,3.1396,0.0,0.0,21.5586,2.0873,33.8171,7.9827,11.1957,2.7968,65.8457,8.2379,96.6429,10.8162,27.0643,32.2882,0.5014,0.0051,172.5114,14174.5164,3.7957,0.3802,0.0,0.0,1355.4,25.0,-0.663122658240795,-0.7485107481711013,24.65,10.0
2016,19.6829,2.7335,30.9014,13.7595,11.6629,10.119,68.6557,29.1547,96.6143,9.9581,29.0829,115.5761,0.4357,0.0075,207.8286,7478.599,3.96,3.5821,0.7714,2.219,21.07,2.0454,33.0157,12.0259,10.29,9.4964,62.2543,25.0316,96.6143,4.5614,25.9857,116.7146,0.5914,0.102,148.05,11876.1766,4.2086,3.1396,0.0,0.0,37.93,9.0,-0.7485107481711011,-0.6631226582407952,1355.4,25.0
2016,22.5957,4.3927,34.4543,15.6034,14.0071,9.7515,69.8829,90.7278,98.9429,1.0962,30.5486,167.4217,0.4143,0.0092,185.6429,4439.5995,3.5314,0.8342,1.1143,6.7848,19.6829,2.7335,30.9014,13.7595,11.6629,10.119,68.6557,29.1547,96.6143,9.9581,29.0829,115.5761,0.4357,0.0075,207.8286,7478.599,3.96,3.5821,0.7714,2.219,597.39,18.0,-0.8229838658936564,-0.5680647467311559,37.93,9.0
2016,21.0786,3.4556,33.88,11.6295,11.3571,2.0366,67.8657,16.5082,98.6429,1.5929,26.1943,51.4548,0.4186,0.0076,210.1371,6026.8683,3.4771,0.2513,0.0,0.0,22.5957,4.3927,34.4543,15.6034,14.0071,9.7515,69.8829,90.7278,98.9429,1.0962,30.5486,167.4217,0.4143,0.0092,185.6429,4439.5995,3.5314,0.8342,1.1143,6.7848,164.45,14.0,-0.8854560256532096,-0.4647231720437691,597.39,18.0
2016,20.8014,6.7195,32.6314,22.6025,10.7843,6.7974,66.1457,30.3669,96.1143,11.9848,28.0443,97.3805,0.3871,0.0069,169.4057,15222.9789,3.5471,0.517,0.0,0.0,21.0786,3.4556,33.88,11.6295,11.3571,2.0366,67.8657,16.5082,98.6429,1.5929,26.1943,51.4548,0.4186,0.0076,210.1371,6026.8683,3.4771,0.2513,0.0,0.0,6665.3,28.0,-0.9350162426854147,-0.3546048870425359,164.45,14.0
2016,15.6357,5.9913,23.6029,29.3863,9.9643,2.4651,79.2729,40.2242,97.3571,3.8562,47.2786,177.0577,0.4529,0.008,208.3443,6541.3047,3.7857,0.5736,3.7714,51.4457,20.8014,6.7195,32.6314,22.6025,10.7843,6.7974,66.1457,30.3669,96.1143,11.9848,28.0443,97.3805,0.3871,0.0069,169.4057,15222.9789,3.5471,0.517,0.0,0.0,1908.73,15.0,-0.970941817426052,-0.23931566428755774,6665.3,28.0
2016,16.2414,0.7381,25.1043,4.3004,9.53,1.347,78.6857,9.9648,98.6429,1.6062,42.7757,32.2583,0.3357,0.004,184.3129,5995.6525,2.8086,0.4014,0.7143,3.2514,15.6357,5.9913,23.6029,29.3863,9.9643,2.4651,79.2729,40.2242,97.3571,3.8562,47.2786,177.0577,0.4529,0.008,208.3443,6541.3047,3.7857,0.5736,3.7714,51.4457,19.23,3.0,-0.992708874098054,-0.12053668025532357,1908.73,15.0
2016,15.8871,8.6049,25.8571,13.8142,8.7414,11.3268,78.3714,7.6724,99.2571,0.6062,39.5557,55.9214,0.3257,0.0046,167.79,3859.9987,2.8543,0.3693,0.2571,0.1829,16.2414,0.7381,25.1043,4.3004,9.53,1.347,78.6857,9.9648,98.6429,1.6062,42.7757,32.2583,0.3357,0.004,184.3129,5995.6525,2.8086,0.4014,0.7143,3.2514,57.93,7.0,-1.0,-1.8369701987210297e-16,19.23,3.0
2016,13.5943,0.4709,24.4386,4.3156,6.2014,4.177,79.2429,18.3562,99.1857,0.0714,40.7714,121.0135,0.3129,0.0017,189.5714,3448.259,2.7529,0.5347,0.0286,0.0057,15.8871,8.6049,25.8571,13.8142,8.7414,11.3268,78.3714,7.6724,99.2571,0.6062,39.5557,55.9214,0.3257,0.0046,167.79,3859.9987,2.8543,0.3693,0.2571,0.1829,54.71,4.0,-0.992708874098054,0.1205366802553232,57.93,7.0
2016,13.4929,1.0667,19.9071,8.6169,9.5771,7.7892,85.9714,62.0957,99.2857,1.1548,58.0443,196.6374,0.3686,0.0219,203.2,2697.6,3.34,1.3317,2.7143,8.3981,13.5943,0.4709,24.4386,4.3156,6.2014,4.177,79.2429,18.3562,99.1857,0.0714,40.7714,121.0135,0.3129,0.0017,189.5714,3448.259,2.7529,0.5347,0.0286,0.0057,17.74,4.0,-0.9709418174260521,0.23931566428755738,54.71,4.0
2016,14.6514,1.3257,20.7414,3.9071,10.1871,3.4124,84.4429,39.1029,98.7,2.3433,58.3757,51.9174,0.5271,0.2939,182.7714,6421.6224,3.6486,5.2837,0.7143,0.9581,13.4929,1.0667,19.9071,8.6169,9.5771,7.7892,85.9714,62.0957,99.2857,1.1548,58.0443,196.6374,0.3686,0.0219,203.2,2697.6,3.34,1.3317,2.7143,8.3981,0.0,0.0,-0.9350162426854148,0.35460488704253557,17.74,4.0
2016,13.9543,1.7488,25.2171,9.4331,7.5543,1.8571,84.0429,9.9162,99.6571,0.5062,44.9929,58.4661,0.2643,0.0325,170.4857,1706.8914,2.1986,2.4523,0.3143,0.0648,14.6514,1.3257,20.7414,3.9071,10.1871,3.4124,84.4429,39.1029,98.7,2.3433,58.3757,51.9174,0.5271,0.2939,182.7714,6421.6224,3.6486,5.2837,0.7143,0.9581,3.31,1.0,-0.8854560256532101,0.464723172043768,0.0,0.0
2016,10.2571,5.0496,18.7986,22.8732,4.1557,3.6277,89.1714,23.299,100.0,0.0,56.5329,190.5501,0.2714,0.0033,193.0286,2334.6757,2.7257,1.1109,2.5714,14.7124,13.9543,1.7488,25.2171,9.4331,7.5543,1.8571,84.0429,9.9162,99.6571,0.5062,44.9929,58.4661,0.2643,0.0325,170.4857,1706.8914,2.1986,2.4523,0.3143,0.0648,14.1,4.0,-0.822983865893657,0.5680647467311548,3.31,1.0
2016,8.6443,6.4701,12.9386,3.9194,4.9157,8.4322,95.2286,7.8224,100.0,0.0,75.7086,121.4604,0.2714,0.0075,190.6,2588.7533,2.3886,0.8258,2.8857,6.7048,10.2571,5.0496,18.7986,22.8732,4.1557,3.6277,89.1714,23.299,100.0,0.0,56.5329,190.5501,0.2714,0.0033,193.0286,2334.6757,2.7257,1.1109,2.5714,14.7124,0.0,0.0,-0.7485107481711011,0.6631226582407952,14.1,4.0
2016,8.6643,5.5663,13.92,5.1249,5.2629,6.9289,91.9857,27.3248,100.0,0.0,69.5871,211.6923,0.5143,0.2085,193.9,605.7,3.4529,6.685,3.7714,81.2457,8.6443,6.4701,12.9386,3.9194,4.9157,8.4322,95.2286,7.8224,100.0,0.0,75.7086,121.4604,0.2714,0.0075,190.6,2588.7533,2.3886,0.8258,2.8857,6.7048,11.85,2.0,-0.6631226582407955,0.7485107481711007,0.0,0.0
2016,5.4286,2.0411,10.6757,2.4115,1.4043,6.7956,91.7571,21.2762,99.8857,0.0914,68.0643,71.3127,0.5943,0.136,174.0571,2259.9995,4.4071,6.2317,4.3714,54.739,8.6643,5.5663,13.92,5.1249,5.2629,6.9289,91.9857,27.3248,100.0,0.0,69.5871,211.6923,0.5143,0.2085,193.9,605.7,3.4529,6.685,3.7714,81.2457,0.0,0.0,-0.5680647467311559,0.8229838658936564,11.85,2.0
2016,7.0486,9.6572,13.2386,27.8654,2.67,5.6194,89.8,87.43,98.9,8.47,69.5957,472.4286,0.5743,0.1077,129.4671,2277.0312,3.59,5.7259,0.2571,0.0362,5.4286,2.0411,10.6757,2.4115,1.4043,6.7956,91.7571,21.2762,99.8857,0.0914,68.0643,71.3127,0.5943,0.136,174.0571,2259.9995,4.4071,6.2317,4.3714,54.739,0.0,0.0,-0.4647231720437684,0.88545602565321,0.0,0.0
2016,7.3414,1.643,17.2443,3.8984,1.7086,1.826,90.2571,42.6795,100.0,0.0,58.2514,103.6009,0.3771,0.0464,187.3571,225.3929,2.7014,3.701,0.1714,0.019,7.0486,9.6572,13.2386,27.8654,2.67,5.6194,89.8,87.43,98.9,8.47,69.5957,472.4286,0.5743,0.1077,129.4671,2277.0312,3.59,5.7259,0.2571,0.0362,19.31,8.0,-0.35460488704253595,0.9350162426854147,0.0,0.0
2016,5.3571,4.244,9.52,12.7883,2.2314,1.2004,96.7714,9.619,100.0,0.0,80.9986,213.5445,0.3557,0.0317,159.0571,1531.4362,2.5829,2.5632,3.2571,14.9029,7.3414,1.643,17.2443,3.8984,1.7086,1.826,90.2571,42.6795,100.0,0.0,58.2514,103.6009,0.3771,0.0464,187.3571,225.3929,2.7014,3.701,0.1714,0.019,0.0,0.0,-0.2393156642875578,0.970941817426052,19.31,8.0
2016,5.8729,13.9386,8.8129,24.7423,3.1,11.038,98.1429,6.4229,100.0,0.0,90.6643,158.5723,0.31,0.0145,169.0,2590.07,1.9643,0.5742,0.2286,0.019,5.3571,4.244,9.52,12.7883,2.2314,1.2004,96.7714,9.619,100.0,0.0,80.9986,213.5445,0.3557,0.0317,159.0571,1531.4362,2.5829,2.5632,3.2571,14.9029,14.53,1.0,-0.12053668025532363,0.992708874098054,0.0,0.0
2016,0.87,2.835,4.685,2.1739,-0.92,5.1708,99.6833,0.2497,100.0,0.0,95.4833,65.6017,0.3133,0.0139,142.19,3673.431,1.6433,0.1274,0.3,0.028,5.8729,13.9386,8.8129,24.7423,3.1,11.038,98.1429,6.4229,100.0,0.0,90.6643,158.5723,0.31,0.0145,169.0,2590.07,1.9643,0.5742,0.2286,0.019,176.87,17.0,6.432490598706546e-16,1.0,14.53,1.0
2016,9.68,2.2774,14.39,1.8037,5.5175,9.8132,83.775,5.4158,98.625,0.1358,61.4275,8.0644,1.4925,0.1782,206.4,17.7467,7.855,3.0867,6.0,35.1467,0.87,2.835,4.685,2.1739,-0.92,5.1708,99.6833,0.2497,100.0,0.0,95.4833,65.6017,0.3133,0.0139,142.19,3673.431,1.6433,0.1274,0.3,0.028,0.0,0.0,0.12053668025532314,0.992708874098054,176.87,17.0
2017,5.9014,20.9726,10.7229,25.1498,2.1086,13.4555,91.6571,112.9995,99.8714,0.1157,73.7329,344.1272,0.4857,0.2189,178.9429,7563.0129,2.9757,5.9786,0.4857,0.2514,9.68,2.2774,14.39,1.8037,5.5175,9.8132,83.775,5.4158,98.625,0.1358,61.4275,8.0644,1.4925,0.1782,206.4,17.7467,7.855,3.0867,6.0,35.1467,14.22,4.0,0.12053668025532305,0.992708874098054,0.0,0.0
2017,5.12,9.8337,10.7486,2.3572,0.8471,14.5223,94.8143,8.1381,100.0,0.0,76.2586,132.9069,0.3414,0.0078,225.9143,3891.6748,2.99,0.4979,0.6857,0.5314,5.9014,20.9726,10.7229,25.1498,2.1086,13.4555,91.6571,112.9995,99.8714,0.1157,73.7329,344.1272,0.4857,0.2189,178.9429,7563.0129,2.9757,5.9786,0.4857,0.2514,12.55,3.0,0.23931566428755774,0.970941817426052,14.22,4.0
2017,0.5157,8.2228,10.3843,6.3378,-5.8829,9.6903,84.1143,41.8781,98.1714,3.4557,49.1343,121.451,0.3986,0.0316,147.5143,5114.3181,3.49,5.3386,0.0571,0.0095,5.12,9.8337,10.7486,2.3572,0.8471,14.5223,94.8143,8.1381,100.0,0.0,76.2586,132.9069,0.3414,0.0078,225.9143,3891.6748,2.99,0.4979,0.6857,0.5314,70.9,24.0,0.3546048870425356,0.9350162426854148,12.55,3.0
2017,3.6129,20.587,9.9686,13.648,-1.1514,18.7422,92.1571,32.5595,99.9,0.0367,69.0243,178.7184,0.5129,0.1306,168.0143,2159.8814,3.3186,4.8542,2.0857,4.6781,0.5157,8.2228,10.3843,6.3378,-5.8829,9.6903,84.1143,41.8781,98.1714,3.4557,49.1343,121.451,0.3986,0.0316,147.5143,5114.3181,3.49,5.3386,0.0571,0.0095,103.59,15.0,0.4647231720437685,0.8854560256532099,70.9,24.0
2017,9.9429,2.8467,13.3229,3.4914,6.9471,2.5365,86.1429,24.7829,99.7,0.63,63.28,65.6359,1.53,0.5105,209.1857,406.2681,7.7886,1.4901,17.6286,346.899,3.6129,20.587,9.9686,13.648,-1.1514,18.7422,92.1571,32.5595,99.9,0.0367,69.0243,178.7184,0.5129,0.1306,168.0143,2159.8814,3.3186,4.8542,2.0857,4.6781,0.0,0.0,0.5680647467311558,0.8229838658936564,103.59,15.0
2017,6.6714,6.6633,13.3686,3.8319,0.7257,5.5039,81.6571,78.2462,98.1143,14.2614,49.6486,151.5657,0.7771,0.1091,189.9571,1418.3695,5.1329,3.1285,1.9143,6.5048,9.9429,2.8467,13.3229,3.4914,6.9471,2.5365,86.1429,24.7829,99.7,0.63,63.28,65.6359,1.53,0.5105,209.1857,406.2681,7.7886,1.4901,17.6286,346.899,0.0,0.0,0.6631226582407952,0.7485107481711011,0.0,0.0
2017,8.0157,3.2766,16.7686,8.0056,1.6214,3.2704,86.1429,33.5862,99.9,0.07,51.2186,241.1328,0.4971,0.0932,185.8714,708.9824,3.3529,4.0089,1.1143,1.7714,6.6714,6.6633,13.3686,3.8319,0.7257,5.5039,81.6571,78.2462,98.1143,14.2614,49.6486,151.5657,0.7771,0.1091,189.9571,1418.3695,5.1329,3.1285,1.9143,6.5048,0.0,0.0,0.7485107481711011,0.6631226582407953,0.0,0.0
2017,8.8614,1.2961,19.3029,2.7437,1.98,4.3917,83.0286,19.8724,100.0,0.0,43.2843,109.0771,0.4343,0.0152,131.1071,4713.6737,3.1857,0.8648,0.0857,0.0114,8.0157,3.2766,16.7686,8.0056,1.6214,3.2704,86.1429,33.5862,99.9,0.07,51.2186,241.1328,0.4971,0.0932,185.8714,708.9824,3.3529,4.0089,1.1143,1.7714,116.16,14.0,0.8229838658936564,0.5680647467311559,0.0,0.0
2017,9.4357,4.3995,13.6114,2.5495,5.9271,12.9894,84.2457,78.602,98.4857,7.8681,65.1329,112.0254,1.0186,0.1774,217.1857,225.3914,5.6329,1.9024,2.8,8.2267,8.8614,1.2961,19.3029,2.7437,1.98,4.3917,83.0286,19.8724,100.0,0.0,43.2843,109.0771,0.4343,0.0152,131.1071,4713.6737,3.1857,0.8648,0.0857,0.0114,52.16,1.0,0.8854560256532099,0.4647231720437686,116.16,14.0
2017,11.7057,3.3835,21.6543,29.4297,4.2629,5.0726,78.6614,47.4601,99.4286,0.6424,41.5457,265.7733,0.5429,0.0549,230.5286,4919.9557,4.0571,2.3009,0.5143,0.6781,9.4357,4.3995,13.6114,2.5495,5.9271,12.9894,84.2457,78.602,98.4857,7.8681,65.1329,112.0254,1.0186,0.1774,217.1857,225.3914,5.6329,1.9024,2.8,8.2267,171.86,16.0,0.9350162426854148,0.35460488704253557,52.16,1.0
2017,10.3386,0.6802,21.9343,12.1527,1.9214,4.0057,76.8243,22.1335,98.7143,9.6348,36.85,20.5464,0.6271,0.1817,108.4329,6591.0122,3.9486,2.1607,0.0857,0.0114,11.7057,3.3835,21.6543,29.4297,4.2629,5.0726,78.6614,47.4601,99.4286,0.6424,41.5457,265.7733,0.5429,0.0549,230.5286,4919.9557,4.0571,2.3009,0.5143,0.6781,320.75,35.0,0.970941817426052,0.23931566428755804,171.86,16.0
2017,6.28,5.8073,12.1343,10.5782,1.4771,8.0259,83.9429,53.5529,99.2429,3.3595,56.5314,178.1481,0.8171,0.267,166.9357,4788.1223,4.7214,3.8079,4.1714,29.3124,10.3386,0.6802,21.9343,12.1527,1.9214,4.0057,76.8243,22.1335,98.7143,9.6348,36.85,20.5464,0.6271,0.1817,108.4329,6591.0122,3.9486,2.1607,0.0857,0.0114,89.78,15.0,0.992708874098054,0.120536680255323,320.75,35.0
2017,11.5714,2.0737,19.5671,7.7273,4.4486,2.4627,74.7229,34.4037,98.9143,6.6014,42.0357,69.695,0.9,0.1082,209.9714,2334.5324,5.6614,2.9411,0.9714,2.5524,6.28,5.8073,12.1343,10.5782,1.4771,8.0259,83.9429,53.5529,99.2429,3.3595,56.5314,178.1481,0.8171,0.267,166.9357,4788.1223,4.7214,3.8079,4.1714,29.3124,128.56,3.0,1.0,-1.6081226496766366e-16,89.78,15.0
2017,12.8971,4.4796,25.3514,7.4008,2.3514,2.2292,70.5943,26.0039,99.3714,2.7657,29.0714,15.6083,0.4843,0.0193,149.9086,8110.7572,3.6071,1.5109,0.0286,0.0057,11.5714,2.0737,19.5671,7.7273,4.4486,2.4627,74.7229,34.4037,98.9143,6.6014,42.0357,69.695,0.9,0.1082,209.9714,2334.5324,5.6614,2.9411,0.9714,2.5524,468.79,21.0,0.992708874098054,-0.12053668025532288,128.56,3.0
2017,14.3229,1.3495,26.1157,13.2976,4.9871,7.0621,70.2057,42.9985,98.8857,2.0248,30.8271,197.7159,0.4657,0.0077,181.9286,6876.7157,3.5843,0.6017,0.0,0.0,12.8971,4.4796,25.3514,7.4008,2.3514,2.2292,70.5943,26.0039,99.3714,2.7657,29.0714,15.6083,0.4843,0.0193,149.9086,8110.7572,3.6071,1.5109,0.0286,0.0057,255.54,17.0,0.9709418174260521,-0.2393156642875575,468.79,21.0
2017,15.2014,0.5424,27.2614,5.2562,4.4914,9.74,62.9657,75.762,97.9143,3.9348,24.7557,143.1451,0.5771,0.0498,181.2714,12502.4663,4.3114,1.5943,0.0,0.0,14.3229,1.3495,26.1157,13.2976,4.9871,7.0621,70.2057,42.9985,98.8857,2.0248,30.8271,197.7159,0.4657,0.0077,181.9286,6876.7157,3.5843,0.6017,0.0,0.0,95.45,15.0,0.9350162426854148,-0.35460488704253545,255.54,17.0
2017,10.2971,8.213,19.1971,30.4836,0.6971,13.6589,64.9443,83.9091,95.0143,28.0014,33.67,281.0258,0.94,0.2133,158.2257,7989.7726,5.8814,1.7477,1.3714,13.1657,15.2014,0.5424,27.2614,5.2562,4.4914,9.74,62.9657,75.762,97.9143,3.9348,24.7557,143.1451,0.5771,0.0498,181.2714,12502.4663,4.3114,1.5943,0.0,0.0,301.14,18.0,0.8854560256532099,-0.4647231720437685,95.45,15.0
2017,14.6471,9.921,24.8957,29.5446,5.7886,13.7554,70.9743,32.7401,99.0429,2.2529,34.88,159.9517,0.5571,0.0501,173.5871,8458.7955,4.3929,2.2959,1.2,8.0133,10.2971,8.213,19.1971,30.4836,0.6971,13.6589,64.9443,83.9091,95.0143,28.0014,33.67,281.0258,0.94,0.2133,158.2257,7989.7726,5.8814,1.7477,1.3714,13.1657,2.5,2.0,0.8229838658936565,-0.5680647467311557,301.14,18.0
2017,15.22,4.8011,22.3529,22.5501,9.6957,2.857,77.7557,38.0108,97.2571,3.3929,49.2457,163.2319,0.6629,0.0494,184.3343,2340.3449,4.9186,3.1277,4.7214,20.5429,14.6471,9.921,24.8957,29.5446,5.7886,13.7554,70.9743,32.7401,99.0429,2.2529,34.88,159.9517,0.5571,0.0501,173.5871,8458.7955,4.3929,2.2959,1.2,8.0133,0.0,0.0,0.7485107481711013,-0.663122658240795,2.5,2.0
2017,17.15,12.8631,25.73,18.9051,9.2043,11.5954,70.0757,24.2832,95.7571,5.2995,36.7157,53.1557,0.3714,0.0074,221.1243,18712.5511,3.0314,0.3682,1.02,5.5553,15.22,4.8011,22.3529,22.5501,9.6957,2.857,77.7557,38.0108,97.2571,3.3929,49.2457,163.2319,0.6629,0.0494,184.3343,2340.3449,4.9186,3.1277,4.7214,20.5429,3.75,1.0,0.6631226582407952,-0.7485107481711012,0.0,0.0
2017,19.3457,3.8462,28.7314,24.4917,10.9771,3.2238,73.5857,146.7921,96.7286,1.1624,42.0914,308.2228,0.3971,0.0099,123.6586,6730.133,3.61,0.3721,3.9929,46.5312,17.15,12.8631,25.73,18.9051,9.2043,11.5954,70.0757,24.2832,95.7571,5.2995,36.7157,53.1557,0.3714,0.0074,221.1243,18712.5511,3.0314,0.3682,1.02,5.5553,43.19,2.0,0.5680647467311558,-0.8229838658936564,3.75,1.0
2017,17.4471,6.047,25.26,22.6291,11.0329,5.4189,75.4429,8.5929,95.9429,3.5562,43.4786,142.6582,0.4643,0.033,143.5457,24863.5303,3.6757,0.8931,0.0571,0.0095,19.3457,3.8462,28.7314,24.4917,10.9771,3.2238,73.5857,146.7921,96.7286,1.1624,42.0914,308.2228,0.3971,0.0099,123.6586,6730.133,3.61,0.3721,3.9929,46.5312,0.0,0.0,0.46472317204376906,-0.8854560256532096,43.19,2.0
2017,18.4929,5.5729,28.4286,12.0386,8.7871,9.5956,68.1729,36.7627,96.6143,1.7148,33.1443,86.6845,0.4171,0.0225,169.1671,15798.4808,3.3214,0.8361,0.35,0.412,17.4471,6.047,25.26,22.6291,11.0329,5.4189,75.4429,8.5929,95.9429,3.5562,43.4786,142.6582,0.4643,0.033,143.5457,24863.5303,3.6757,0.8931,0.0571,0.0095,2.8,1.0,0.35460488704253584,-0.9350162426854147,0.0,0.0
2017,23.1471,8.1703,35.1471,20.2574,14.2929,2.9555,69.3086,63.3296,96.2571,5.9029,31.5729,209.0792,0.4329,0.0112,109.3114,14706.3933,3.5243,0.8319,0.32,0.5808,18.4929,5.5729,28.4286,12.0386,8.7871,9.5956,68.1729,36.7627,96.6143,1.7148,33.1443,86.6845,0.4171,0.0225,169.1671,15798.4808,3.3214,0.8361,0.35,0.412,162.64,3.0,0.23931566428755768,-0.970941817426052,2.8,1.0
2017,22.9429,8.315,33.1843,16.655,14.3143,7.6794,66.2343,39.6296,94.2857,11.9681,32.91,85.9181,0.3929,0.0045,126.4386,19026.1684,3.7714,1.0594,0.0,0.0,23.1471,8.1703,35.1471,20.2574,14.2929,2.9555,69.3086,63.3296,96.2571,5.9029,31.5729,209.0792,0.4329,0.0112,109.3114,14706.3933,3.5243,0.8319,0.32,0.5808,76.39,8.0,0.12053668025532308,-0.992708874098054,162.64,3.0
2017,16.9514,7.9571,24.9143,19.2515,10.21,11.7537,73.1414,38.6007,95.3143,2.3414,42.7743,107.9259,0.5614,0.0179,189.64,10753.4445,3.91,0.62,2.1257,9.2254,22.9429,8.315,33.1843,16.655,14.3143,7.6794,66.2343,39.6296,94.2857,11.9681,32.91,85.9181,0.3929,0.0045,126.4386,19026.1684,3.7714,1.0594,0.0,0.0,1.3,1.0,-3.216245299353273e-16,-1.0,76.39,8.0
2017,22.4629,3.4332,32.5229,16.6229,14.78,2.9576,67.8714,38.9098,93.6429,14.4862,33.2657,175.8074,0.4743,0.0162,133.1743,17273.7647,4.2086,1.678,0.1757,0.1041,16.9514,7.9571,24.9143,19.2515,10.21,11.7537,73.1414,38.6007,95.3143,2.3414,42.7743,107.9259,0.5614,0.0179,189.64,10753.4445,3.91,0.62,2.1257,9.2254,25.18,2.0,-0.12053668025532283,-0.992708874098054,1.3,1.0
2017,22.0057,2.2587,32.66,7.002,13.2843,5.2833,66.7014,12.6042,93.5143,9.2648,30.9743,71.2151,0.6086,0.0294,67.7157,10324.2056,4.32,0.2324,0.0,0.0,22.4629,3.4332,32.5229,16.6229,14.78,2.9576,67.8714,38.9098,93.6429,14.4862,33.2657,175.8074,0.4743,0.0162,133.1743,17273.7647,4.2086,1.678,0.1757,0.1041,147.6,7.0,-0.23931566428755743,-0.9709418174260521,25.18,2.0
